"SUID","% Associated Genes","% Common Gene","%Genes Cluster #","All Associated Genes","Associated Genes Found","CEREBRAL_DOWNSTRAM_INFO","CEREBRAL_DOWNSTRAM_INFO_ALL","CEREBRAL_LOCALIZATION_INFO","CEREBRAL_LOCALIZATION_INFO_ALL","Cluster","Common Genes","ENSEMBL_GENE_ID","GOGroups","GOID","GOLevels","GOTerm","Group PValue","Group PValue Corrected with Bonferroni step down","name","Nr. Genes","Ontology Source","OverViewTerm","selected","shared name","Term PValue","Term PValue Corrected with Bonferroni step down","UniProtKB_AC","UNIQUE_ID"
"24783",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000186868","KEGG:04010","MAPT","","MAPT","","","4137",,"","ASSOCIATED_GENE","false","4137",,,"[A0A024R9Y0, A0A024R9Y1, A0A024RA17, A0A024RA19, B3KTM0, P10636]","4137"
"24784",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000137486","KEGG:05032","ARRB1","","ARRB1","","","408",,"","ASSOCIATED_GENE","false","408",,,"[B7Z1Q3, P49407]","408"
"24785",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000133703","KEGG:05211","KRAS","","KRAS","","","3845",,"","ASSOCIATED_GENE","false","3845",,,"[A0A024RAV5, I1SRC5, L7RSL8, P01116]","3845"
"24786",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000157404","KEGG:05200","KIT","","KIT","","","3815",,"","ASSOCIATED_GENE","false","3815",,,"[A0A024RDA0, A0A0U2N547, P10721]","3815"
"24787",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000171105","KEGG:04520","INSR","","INSR","","","3643",,"","ASSOCIATED_GENE","false","3643",,,"[P06213]","3643"
"24788",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane","","","ENSG00000196083","KEGG:04010","IL1RAP","","IL1RAP","","","3556",,"","ASSOCIATED_GENE","false","3556",,,"[A8K6K4, Q9NPH3]","3556"
"24789",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000115008","KEGG:04010","IL1A","","IL1A","","","3552",,"","ASSOCIATED_GENE","false","3552",,,"[P01583]","3552"
"24790",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000104365","KEGG:05206","IKBKB","","IKBKB","","","3551",,"","ASSOCIATED_GENE","false","3551",,,"[O14920]","3551"
"24791",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000026103","KEGG:05200","FAS","","FAS","","","355",,"","ASSOCIATED_GENE","false","355",,,"[K9J972, P25445, Q59FU8]","355"
"24792",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000140443","KEGG:05200","IGF1R","","IGF1R","","","3480",,"","ASSOCIATED_GENE","false","3480",,,"[C9J5X1, P08069]","3480"
"24793",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000017427","KEGG:05414","IGF1","","IGF1","","","3479",,"","ASSOCIATED_GENE","false","3479",,,"[P05019, Q13429, Q59GC5, Q5U743]","3479"
"24794",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000106211","KEGG:04010","HSPB1","","HSPB1","","","3315",,"","ASSOCIATED_GENE","false","3315",,,"[P04792, V9HW43]","3315"
"24795",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000174775","KEGG:05211","HRAS","","HRAS","","","3265",,"","ASSOCIATED_GENE","false","3265",,,"[P01112, X5D945]","3265"
"24796",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000177885","KEGG:05211","GRB2","","GRB2","","","2885",,"","ASSOCIATED_GENE","false","2885",,,"[B0LPF3, P62993]","2885"
"24797",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000091879","KEGG:04151","ANGPT2","","ANGPT2","","","285",,"","ASSOCIATED_GENE","false","285",,,"[O15123]","285"
"24798",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000075461","KEGG:05414","CACNG4","","CACNG4","","","27092",,"","ASSOCIATED_GENE","false","27092",,,"[A0A024R8J8, Q9UBN1]","27092"
"24799",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000152689","KEGG:05200","RASGRP3","","RASGRP3","","","25780",,"","ASSOCIATED_GENE","false","25780",,,"[Q8IV61]","25780"
"24800",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000037280","KEGG:05200","FLT4","","FLT4","","","2324",,"","ASSOCIATED_GENE","false","2324",,,"[P35916]","2324"
"24801",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000102755","KEGG:04510","FLT1","","FLT1","","","2321",,"","ASSOCIATED_GENE","false","2321",,,"[L7RSL3, P17948]","2321"
"24802",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000128591","KEGG:04510","FLNC","","FLNC","","","2318",,"","ASSOCIATED_GENE","false","2318",,,"[Q14315, Q59H94]","2318"
"24803",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000136068","KEGG:04510","FLNB","","FLNB","","","2317",,"","ASSOCIATED_GENE","false","2317",,,"[O75369]","2317"
"24804",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000138834","KEGG:04010","MAPK8IP3","","MAPK8IP3","","","23162",,"","ASSOCIATED_GENE","false","23162",,,"[A0A087WYG2, B7ZMF3, E9PFH7, Q9UPT6]","23162"
"24805",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000228408","KEGG:04010","TAB2","","TAB2","","","23118",,"","ASSOCIATED_GENE","false","23118",,,"[B4DIR9, Q9NYJ8]","23118"
"24806",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000066468","KEGG:05200","FGFR2","","FGFR2","","","2263",,"","ASSOCIATED_GENE","false","2263",,,"[A0A141AXF1, D2CGD1, P21802, S4R381]","2263"
"24807",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000068078","KEGG:05206","FGFR3","","FGFR3","","","2261",,"","ASSOCIATED_GENE","false","2261",,,"[P22607, Q0IJ44]","2261"
"24808",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000077782","KEGG:05200","FGFR1","","FGFR1","","","2260",,"","ASSOCIATED_GENE","false","2260",,,"[A0A0S2Z3Q6, P11362]","2260"
"24809",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000070193","KEGG:05200","FGF10","","FGF10","","","2255",,"","ASSOCIATED_GENE","false","2255",,,"[O15520]","2255"
"24810",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000102678","KEGG:05200","FGF9","","FGF9","","","2254",,"","ASSOCIATED_GENE","false","2254",,,"[P31371]","2254"
"24811",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000140285","KEGG:05200","FGF7","","FGF7","","","2252",,"","ASSOCIATED_GENE","false","2252",,,"[P21781]","2252"
"24812",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane","","","ENSG00000111241","KEGG:05200","FGF6","","FGF6","","","2251",,"","ASSOCIATED_GENE","false","2251",,,"[P10767]","2251"
"24813",,,,"","","","","1.Extracellular","1.Extracellular","","","ENSG00000138675","KEGG:05200","FGF5","","FGF5","","","2250",,"","ASSOCIATED_GENE","false","2250",,,"[P12034, Q8NBG6]","2250"
"24814",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular, 5.Nucleus","","","ENSG00000075388","KEGG:05200","FGF4","","FGF4","","","2249",,"","ASSOCIATED_GENE","false","2249",,,"[P08620]","2249"
"24815",,,,"","","","","1.Extracellular","1.Extracellular","","","ENSG00000186895","KEGG:05200","FGF3","","FGF3","","","2248",,"","ASSOCIATED_GENE","false","2248",,,"[P11487]","2248"
"24816",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000138685","KEGG:05200","FGF2","","FGF2","","","2247",,"","ASSOCIATED_GENE","false","2247",,,"[A0A087WUF6, P09038]","2247"
"24817",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular, 5.Nucleus","","","ENSG00000113578","KEGG:05200","FGF1","","FGF1","","","2246",,"","ASSOCIATED_GENE","false","2246",,,"[A8K147, P05230, Q16089]","2246"
"24818",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000085276","KEGG:05200","MECOM","","MECOM","","","2122",,"","ASSOCIATED_GENE","false","2122",,,"[A0A0C3SFZ7, C7FEN9, Q03112]","2122"
"24819",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane","","","ENSG00000124882","KEGG:04151","EREG","","EREG","","","2069",,"","ASSOCIATED_GENE","false","2069",,,"[O14944]","2069"
"24820",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000178568","KEGG:04151","ERBB4","","ERBB4","","","2066",,"","ASSOCIATED_GENE","false","2066",,,"[Q15303]","2066"
"24821",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000138798","KEGG:05200","EGF","","EGF","","","1950",,"","ASSOCIATED_GENE","false","1950",,,"[P01133]","1950"
"24822",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane","","","ENSG00000184349","KEGG:04360","EFNA5","","EFNA5","","","1946",,"","ASSOCIATED_GENE","false","1946",,,"[D6RDV5, P52803]","1946"
"24823",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000139318","KEGG:04010","DUSP6","","DUSP6","","","1848",,"","ASSOCIATED_GENE","false","1848",,,"[A0A024RBC1, Q16828, Q53GP9]","1848"
"24824",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular, 5.Nucleus","","","ENSG00000204209","KEGG:04010","DAXX","","DAXX","","","1616",,"","ASSOCIATED_GENE","false","1616",,,"[A0A024RCS3, B4E1C1, Q53F85, Q9UER7]","1616"
"24825",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000182578","KEGG:05200","CSF1R","","CSF1R","","","1436",,"","ASSOCIATED_GENE","false","1436",,,"[P07333]","1436"
"24826",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000184371","KEGG:04151","CSF1","","CSF1","","","1435",,"","ASSOCIATED_GENE","false","1435",,,"[A0A024R0A1, P09603]","1435"
"24827",,,,"","","Transcription Factor Complex","Transcription Factor Complex","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000115966","KEGG:04926","ATF2","","ATF2","","","1386",,"","ASSOCIATED_GENE","false","1386",,,"[A4D7V5, P15336]","1386"
"24828",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000213341","KEGG:05200","CHUK","","CHUK","","","1147",,"","ASSOCIATED_GENE","false","1147",,,"[O15111]","1147"
"24829",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000169967","KEGG:04010","MAP3K2","","MAP3K2","","","10746",,"","ASSOCIATED_GENE","false","10746",,,"[A0A024RAH0, Q9Y2U5]","10746"
"24830",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000166862","KEGG:05414","CACNG2","","CACNG2","","","10369",,"","ASSOCIATED_GENE","false","10369",,,"[Q9Y698]","10369"
"24831",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000068831","KEGG:05200","RASGRP2","","RASGRP2","","","10235",,"","ASSOCIATED_GENE","false","10235",,,"[B3KV60, Q7LDG7]","10235"
"24832",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000117020","KEGG:05211","AKT3","","AKT3","","","10000",,"","ASSOCIATED_GENE","false","10000",,,"[Q9Y243]","10000"
"24833","44.40678024291992",,,"[AKT1, AKT2, AKT3, ANGPT1, ANGPT2, ANGPT4, ARAF, AREG, ARRB1, ARRB2, ATF2, ATF4, BDNF, BRAF, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA1F, CACNA1G, CACNA1H, CACNA1I, CACNA1S, CACNA2D1, CACNA2D2, CACNA2D3, CACNA2D4, CACNB1, CACNB2, CACNB3, CACNB4, CACNG1, CACNG2, CACNG3, CACNG4, CACNG5, CACNG6, CACNG7, CACNG8, CASP3, CD14, CDC25B, CDC42, CHUK, CRK, CRKL, CSF1, CSF1R, DAXX, DDIT3, DUSP1, DUSP10, DUSP16, DUSP2, DUSP3, DUSP4, DUSP5, DUSP6, DUSP7, DUSP8, DUSP9, ECSIT, EFNA1, EFNA2, EFNA3, EFNA4, EFNA5, EGF, EGFR, ELK1, ELK4, EPHA2, ERBB2, ERBB3, ERBB4, EREG, FAS, FASLG, FGF1, FGF10, FGF16, FGF17, FGF18, FGF19, FGF2, FGF20, FGF21, FGF22, FGF23, FGF3, FGF4, FGF5, FGF6, FGF7, FGF8, FGF9, FGFR1, FGFR2, FGFR3, FGFR4, FLNA, FLNB, FLNC, FLT1, FLT3, FLT3LG, FLT4, FOS, GADD45A, GADD45B, GADD45G, GNA12, GNG12, GRB2, HGF, HRAS, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA6, HSPA8, HSPB1, IGF1, IGF1R, IGF2, IKBKB, IKBKG, IL1A, IL1B, IL1R1, IL1RAP, INS, INSR, IRAK1, IRAK4, JMJD7-PLA2G4B, JUN, JUND, KDR, KIT, KITLG, KRAS, LAMTOR3, MAP2K1, MAP2K2, MAP2K3, MAP2K4, MAP2K5, MAP2K6, MAP2K7, MAP3K1, MAP3K11, MAP3K12, MAP3K13, MAP3K14, MAP3K2, MAP3K20, MAP3K3, MAP3K4, MAP3K5, MAP3K6, MAP3K7, MAP3K8, MAP4K1, MAP4K2, MAP4K3, MAP4K4, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK7, MAPK8, MAPK8IP1, MAPK8IP2, MAPK8IP3, MAPK9, MAPKAPK2, MAPKAPK3, MAPKAPK5, MAPT, MAX, MECOM, MEF2C, MET, MKNK1, MKNK2, MRAS, MYC, MYD88, NF1, NFATC1, NFATC3, NFKB1, NFKB2, NGF, NGFR, NLK, NR4A1, NRAS, NTF3, NTF4, NTRK1, NTRK2, PAK1, PAK2, PDGFA, PDGFB, PDGFC, PDGFD, PDGFRA, PDGFRB, PGF, PLA2G4A, PLA2G4B, PLA2G4C, PLA2G4D, PLA2G4E, PLA2G4F, PPM1A, PPM1B, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PPP5C, PPP5D1, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PTPN5, PTPN7, PTPRR, RAC1, RAC2, RAC3, RAF1, RAP1A, RAP1B, RAPGEF2, RASA1, RASA2, RASGRF1, RASGRF2, RASGRP1, RASGRP2, RASGRP3, RASGRP4, RELA, RELB, RPS6KA1, RPS6KA2, RPS6KA3, RPS6KA4, RPS6KA5, RPS6KA6, RRAS, RRAS2, SOS1, SOS2, SRF, STK3, STK4, STMN1, TAB1, TAB2, TAOK1, TAOK2, TAOK3, TEK, TGFA, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TNF, TNFRSF1A, TP53, TRADD, TRAF2, TRAF6, VEGFA, VEGFB, VEGFC, VEGFD]","[AKT3, ANGPT2, ARRB1, ATF2, BDNF, BRAF, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA1H, CACNA1I, CACNA1S, CACNA2D1, CACNA2D2, CACNA2D3, CACNB3, CACNB4, CACNG1, CACNG2, CACNG4, CACNG6, CHUK, CSF1, CSF1R, DAXX, DUSP6, EFNA5, EGF, ERBB4, EREG, FAS, FGF1, FGF10, FGF2, FGF3, FGF4, FGF5, FGF6, FGF7, FGF9, FGFR1, FGFR2, FGFR3, FLNB, FLNC, FLT1, FLT4, GNG12, GRB2, HRAS, HSPB1, IGF1, IGF1R, IKBKB, IL1A, IL1RAP, INSR, IRAK4, KIT, KITLG, KRAS, MAP2K2, MAP2K5, MAP2K6, MAP2K7, MAP3K14, MAP3K2, MAP3K3, MAP3K4, MAP3K5, MAP3K6, MAP3K7, MAP4K4, MAPK10, MAPK12, MAPK8, MAPK8IP3, MAPKAPK2, MAPKAPK3, MAPT, MECOM, MEF2C, MKNK1, MYD88, NF1, NFKB2, NLK, NRAS, NTF3, NTRK2, PAK1, PAK2, PDGFD, PDGFRA, PDGFRB, PLA2G4A, PPP3CA, PPP3CC, PPP3R1, PRKACB, PRKCA, PTPN5, RAC1, RAC2, RAF1, RAP1A, RAPGEF2, RASA1, RASA2, RASGRF1, RASGRF2, RASGRP2, RASGRP3, RELB, RPS6KA2, RPS6KA5, SOS1, SOS2, STK3, TAB2, TAOK1, TEK, TGFA, TGFB2, TGFBR2, TNF, TNFRSF1A, TRAF6, VEGFC]","","","","","","","","[Group16]","KEGG:04010","[-1]","MAPK signaling pathway","{Group16=4.403907918070545E-9}","{Group16=7.046252668912872E-8}","MAPK%20signaling%20pathway","131","KEGG_04.09.2018","FALSE","false","MAPK%20signaling%20pathway","7.468801141170225E-6","0.0019120130921395776","","KEGG:04010"
"24834",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 4.Nuclear Membrane, 5.Nucleus","","","ENSG00000115364","KEGG:03010","MRPL19","","MRPL19","","","9801",,"","ASSOCIATED_GENE","false","9801",,,"[P49406]","9801"
"24835",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000169288","KEGG:03010","MRPL1","","MRPL1","","","65008",,"","ASSOCIATED_GENE","false","65008",,,"[Q9BYD6]","65008"
"24836",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000135972","KEGG:03010","MRPS9","","MRPS9","","","64965",,"","ASSOCIATED_GENE","false","64965",,,"[P82933]","64965"
"24837",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000158042","KEGG:03010","MRPL17","","MRPL17","","","63875",,"","ASSOCIATED_GENE","false","63875",,,"[Q9NRX2]","63875"
"24838",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000112306","KEGG:03010","RPS12","","RPS12","","","6206",,"","ASSOCIATED_GENE","false","6206",,,"[P25398]","6206"
"24839",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000124614","KEGG:03010","RPS10","","RPS10","","","6204",,"","ASSOCIATED_GENE","false","6204",,,"[P46783]","6204"
"24840",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular, 5.Nucleus","","","ENSG00000142937","KEGG:03010","RPS8","","RPS8","","","6202",,"","ASSOCIATED_GENE","false","6202",,,"[P62241, Q5JR94]","6202"
"24841",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000172809","KEGG:03010","RPL38","","RPL38","","","6169",,"","ASSOCIATED_GENE","false","6169",,,"[A0A024R8P8, P63173]","6169"
"24842",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000162244","KEGG:03010","RPL29","","RPL29","","","6159",,"","ASSOCIATED_GENE","false","6159",,,"[P47914]","6159"
"24843",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000063177","KEGG:03010","RPL18","","RPL18","","","6141",,"","ASSOCIATED_GENE","false","6141",,,"[A0A024QZD1, Q07020]","6141"
"24844",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000163682","KEGG:03010","RPL9","","RPL9","","","6133",,"","ASSOCIATED_GENE","false","6133",,,"[P32969, Q53Z07]","6133"
"24845",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000147604","KEGG:03010","RPL7","","RPL7","","","6129",,"","ASSOCIATED_GENE","false","6129",,,"[A8MUD9, P18124]","6129"
"24846",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000185414","KEGG:03010","MRPL30","","MRPL30","","","51263",,"","ASSOCIATED_GENE","false","51263",,,"[Q8TCC3]","51263"
"24847",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000037241","KEGG:03010","RPL26L1","","RPL26L1","","","51121",,"","ASSOCIATED_GENE","false","51121",,,"[Q9UNX3]","51121"
"24848",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000112651","KEGG:03010","MRPL2","","MRPL2","","","51069",,"","ASSOCIATED_GENE","false","51069",,,"[C9IY40, Q5T653]","51069"
"24849",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000185088","KEGG:03010","RPS27L","","RPS27L","","","51065",,"","ASSOCIATED_GENE","false","51065",,,"[Q71UM5]","51065"
"24850",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000198755","KEGG:03010","RPL10A","","RPL10A","","","4736",,"","ASSOCIATED_GENE","false","4736",,,"[A0A024RCW3, P62906]","4736"
"24851",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000082515","KEGG:03010","MRPL22","","MRPL22","","","29093",,"","ASSOCIATED_GENE","false","29093",,,"[Q9NWU5]","29093"
"24852",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000159111","KEGG:03010","MRPL10","","MRPL10","","","124995",,"","ASSOCIATED_GENE","false","124995",,,"[Q7Z7H8]","124995"
"24853",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000114686","KEGG:03010","MRPL3","","MRPL3","","","11222",,"","ASSOCIATED_GENE","false","11222",,,"[P09001]","11222"
"24854","13.071895599365234",,,"[FAU, MRPL1, MRPL10, MRPL11, MRPL12, MRPL13, MRPL14, MRPL15, MRPL16, MRPL17, MRPL18, MRPL19, MRPL2, MRPL20, MRPL21, MRPL22, MRPL23, MRPL24, MRPL27, MRPL28, MRPL3, MRPL30, MRPL32, MRPL33, MRPL34, MRPL35, MRPL36, MRPL4, MRPL9, MRPS10, MRPS11, MRPS12, MRPS14, MRPS15, MRPS16, MRPS17, MRPS18A, MRPS18C, MRPS2, MRPS21, MRPS5, MRPS6, MRPS7, MRPS9, RNA5S1, RNA5S10, RNA5S11, RNA5S12, RNA5S13, RNA5S14, RNA5S15, RNA5S16, RNA5S17, RNA5S2, RNA5S3, RNA5S4, RNA5S5, RNA5S6, RNA5S7, RNA5S8, RNA5S9, RNR1, RNR2, RPL10, RPL10A, RPL10L, RPL11, RPL12, RPL13, RPL13A, RPL14, RPL15, RPL17, RPL17-C18orf32, RPL18, RPL18A, RPL19, RPL21, RPL22, RPL22L1, RPL23, RPL23A, RPL24, RPL26, RPL26L1, RPL27, RPL27A, RPL28, RPL29, RPL3, RPL30, RPL31, RPL32, RPL34, RPL35, RPL35A, RPL36, RPL36A, RPL36A-HNRNPH2, RPL36AL, RPL37, RPL37A, RPL38, RPL39, RPL3L, RPL4, RPL41, RPL5, RPL6, RPL7, RPL7A, RPL8, RPL9, RPLP0, RPLP1, RPLP2, RPS10, RPS10-NUDT3, RPS11, RPS12, RPS13, RPS14, RPS15, RPS15A, RPS16, RPS17, RPS18, RPS19, RPS2, RPS20, RPS21, RPS23, RPS24, RPS25, RPS26, RPS27, RPS27A, RPS27L, RPS28, RPS29, RPS3, RPS3A, RPS4X, RPS4Y1, RPS4Y2, RPS5, RPS6, RPS7, RPS8, RPS9, RPSA, RSL24D1, UBA52]","[MRPL1, MRPL10, MRPL17, MRPL19, MRPL2, MRPL22, MRPL3, MRPL30, MRPS9, RPL10A, RPL18, RPL26L1, RPL29, RPL38, RPL7, RPL9, RPS10, RPS12, RPS27L, RPS8]","","","","","","","","[Group04]","KEGG:03010","[-1]","Ribosome","{Group04=5.919208142787996E-8}","{Group04=7.694970585624394E-7}","Ribosome","20","KEGG_04.09.2018","TRUE","false","Ribosome","5.919208142787996E-8","1.580428574124395E-5","","KEGG:03010"
"24855",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000160179","KEGG:02010","ABCG1","","ABCG1","","","9619",,"","ASSOCIATED_GENE","false","9619",,,"[P45844]","9619"
"24856",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000108846","KEGG:02010","ABCC3","","ABCC3","","","8714",,"","ASSOCIATED_GENE","false","8714",,,"[O15438, Q86VN9]","8714"
"24857",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000121270","KEGG:02010","ABCC11","","ABCC11","","","85320",,"","ASSOCIATED_GENE","false","85320",,,"[A0A024R6Q6, A0A024R6R9, Q96J66]","85320"
"24858",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000204267","KEGG:02010","TAP2","","TAP2","","","6891",,"","ASSOCIATED_GENE","false","6891",,,"[Q03519, Q5JNW1, Q9UP03, X5CMH5]","6891"
"24859",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000168394","KEGG:02010","TAP1","","TAP1","","","6890",,"","ASSOCIATED_GENE","false","6890",,,"[A0A0S2Z5A6, B7Z7P4, Q03518]","6890"
"24860",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000006071","KEGG:02010","ABCC8","","ABCC8","","","6833",,"","ASSOCIATED_GENE","false","6833",,,"[Q09428]","6833"
"24861",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000143921","KEGG:02010","ABCG8","","ABCG8","","","64241",,"","ASSOCIATED_GENE","false","64241",,,"[Q9H221]","64241"
"24862",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000138075","KEGG:02010","ABCG5","","ABCG5","","","64240",,"","ASSOCIATED_GENE","false","64240",,,"[Q9H222]","64240"
"24863",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000117528","KEGG:02010","ABCD3","","ABCD3","","","5825",,"","ASSOCIATED_GENE","false","5825",,,"[P28288]","5825"
